election_type,sg_typecode,sg_type_label,sd_name,sgg_name,wiw_name,name,hanja_name,gender,birthday,age,party,job,education,career1,career2,addr,reg_status,reg_date,huboid
지방선거,6,기초의회의원,서울특별시,구로구가선거구,구로구,신승현,申昇炫,남,19720326,54,더불어민주당,유진상사 대표,서울사이버대학교 건축공간디자인학과 졸업,(현)더불어민주당 구로갑 소상공인위원장,(전)고척1동 주민자치위원회 위원장,서울특별시 구로구 경인로,등록,20260220,100154426
지방선거,6,기초의회의원,서울특별시,구로구가선거구,구로구,이혜진,李惠珍,여,19820204,44,더불어민주당,정당인,행정학사(사회복지학전공),(현)더불어민주당 구로구(갑) 동 여성회장,(현)대한요양보호사협회 구로구지회 준비위원장,서울특별시 구로구 중앙로,사퇴,20260220,100154468
지방선거,6,기초의회의원,서울특별시,구로구가선거구,구로구,유경수,柳慶洙,남,19710315,55,더불어민주당,정당인,한국방송통신대학교(법학과)졸업,(현) 더불어민주당 구로갑 직능위원장,(전) 법무법인 수도 송무국장,서울특별시 구로구 중앙로15길,등록,20260331,100161240
지방선거,6,기초의회의원,서울특별시,구로구가선거구,구로구,이건진,李建珍,남,19830709,42,더불어민주당,회사원,호원대학교 무역경영학과 졸업,(전)구로갑 청년위원장,(현)JCI 서울구로청년회의소 2026년 회장,서울특별시 구로구 경인로33길,등록,20260409,100162035
지방선거,6,기초의회의원,서울특별시,구로구가선거구,구로구,강경진,姜京珍,남,19880804,37,더불어민주당,디지털 전략가,서강대학교 정보통신대학원 데이터사이언스 · 인공지능 석사과정 재학,(현) 롯데 그룹사 디지털 전략가,(현) 구로구 청년정책네트워크 위원장,서울특별시 구로구 중앙로15길,등록,20260413,100162308
지방선거,6,기초의회의원,서울특별시,구로구가선거구,구로구,김연식,金蓮植,여,19551220,70,국민의힘,(주)시온코퍼레이션 감사,국민대학교 정치대학원 의회·지방정치전공 정치학석사졸업,(전)개봉1동 주민자치회 위원장,(현)개봉1동 주민자치위원회 고문,서울특별시 구로구 고척로21가길,사퇴,20260306,100157391
지방선거,6,기초의회의원,서울특별시,구로구가선거구,구로구,이명숙,李明淑,여,19611009,64,국민의힘,구로구의회의원,경희대학교 경영대학원 EMBA학과 경영학 석사 졸업,(현)구로구의회 국민의힘 대표의원,(전)민주평화통일자문회의구로구협의회 여성분과위원장,서울특별시 구로구 경인로,등록,20260319,100158926
지방선거,6,기초의회의원,서울특별시,구로구가선거구,구로구,김철규,金哲圭,남,19981015,27,국민의힘,리오스 스튜디오 공동대표,한동대학교 상담심리사회복지학부 졸업,(현)리오스 스튜디오 공동대표,(전) 28대 한동대학교 총학생회장,서울특별시 구로구 개봉로17바길,등록,20260409,100162049
지방선거,6,기초의회의원,서울특별시,구로구가선거구,구로구,전대중,全大中,남,19690723,56,조국혁신당,링크앤스카우트 전무,고려대학교 경제학과(학사) 졸업,(전) 한솔티디씨 전무,(현) 링크앤스카우트,서울특별시 구로구 경인로,등록,20260306,100157389
지방선거,6,기초의회의원,서울특별시,구로구가선거구,구로구,이근미,李根米,여,19760515,50,진보당,정당인,한신대학교 사회과학대학 사회복지과 졸업,(현)구로구 교통비지원운동본부 공동본부장,(현)'카페함크'온종일 돌봄센터 센터장,서울특별시 구로구 남부순환로,등록,20260304,100157022
지방선거,6,기초의회의원,서울특별시,구로구나선거구,구로구,차동준,車東俊,남,19590324,67,더불어민주당,회사원,미기재,(전)한국노총서울본부 산업안전국장,(전)흥왕실업 노조위원장,서울특별시 구로구 개봉로15길,등록,20260224,100155888
지방선거,6,기초의회의원,서울특별시,구로구나선거구,구로구,양명희,梁明熙,여,19820813,43,더불어민주당,구로구의회의원,이화여자대학교 사회복지대학원 사회복지학과 석사 졸업,(현)구로구의회 더불어민주당 대표의원,(전)국회의원 선임비서관,서울특별시 구로구 개봉로20길,등록,20260316,100158423
지방선거,6,기초의회의원,서울특별시,구로구나선거구,구로구,임영택,林榮澤,남,19801107,45,더불어민주당,새벽번역행정사사무소 대표행정사,성균관대학교 법학과 졸업,(현)대한행정사회 구로구지회장,(현)구로구 주민참여예산위원회 행정기획분과위원장,서울특별시 구로구 개봉로3길,등록,20260409,100162028
지방선거,6,기초의회의원,서울특별시,구로구나선거구,구로구,심철,沈哲,남,19650603,61,국민의힘,정당인,국민대학교 정치대학원 졸업(정치학석사),(현)구로구 주민참여예산위원회 위원장,(전)국민의힘 서울특별시당 부위원장,서울특별시 구로구 개봉로16가길,등록,20260313,100158196
지방선거,6,기초의회의원,서울특별시,구로구나선거구,구로구,김용권,金龍權,남,19681014,57,국민의힘,구로구의회의원,세종대학교 대학원 행정학과 박사과정수료,(현)구로구의회 예산결산특별위원장,(전)여의도연구원 자문위원,서울특별시 구로구 경인로,등록,20260403,100161578
지방선거,6,기초의회의원,서울특별시,구로구나선거구,구로구,신만철,申萬澈,남,19660909,59,무소속,(주)동연에프엔씨 대표이사,동국대학교 경영대학원 경영학과 마아케팅전공 경영학석사 졸업,(현)개봉2동 지역사회보장협의체 고문,(전)개봉2동 주민자치위원회 부위원장,서울특별시 구로구 개봉로20길,등록,20260312,100158039
지방선거,6,기초의회의원,서울특별시,구로구다선거구,구로구,박수철,朴秀哲,남,19940216,32,더불어민주당,정당인,고려대학교 정책대학원 석사과정 재학중,(전)이인영 국회의원 비서관,(현)더불어민주당 구로(갑)청년위원장,서울특별시 구로구 고척로,등록,20260220,100154903
지방선거,6,기초의회의원,서울특별시,구로구다선거구,구로구,최태영,崔兌影,여,19690313,57,더불어민주당,구의원,성공회대학교 NGO학과 (비정부기구학전공) 석사 졸업,(현)구로구의회 복지건설위원장,(전)구로구청 시민사회조정관,서울특별시 구로구 천왕로,등록,20260223,100155662
지방선거,6,기초의회의원,서울특별시,구로구다선거구,구로구,정형주,鄭炯柱,남,19590501,67,더불어민주당,맨파워뱅크주식회사 대표이사,아주대학교 경영대학원 경영학과/인사조직 석사졸업,(전)삼성전기(삼성자동차사업부) 인사과장,(전)제8대 구로구의원,서울특별시 구로구 고척로,등록,20260224,100155892
지방선거,6,기초의회의원,서울특별시,구로구다선거구,구로구,양현숙,楊賢淑,여,19700408,56,더불어민주당,정당인,상명대학교 대학원 한국학과 박사수료,(현)더불어민주당 구로갑 다문화위원장,(전)세종사이버대학교 한국학과 강사,서울특별시 구로구 경인로,등록,20260225,100156115
지방선거,6,기초의회의원,서울특별시,구로구다선거구,구로구,최은혜,崔恩惠,여,19890311,37,국민의힘,정당인,이화여자대학교 정책과학대학원 정책학(석사) 졸업,(현) 국민의힘 구로 갑 당협위원회 청년위원장,(전) 중앙일보 경제연구소 연구원,서울특별시 구로구 오리로17길,등록,20260309,100157585
지방선거,6,기초의회의원,서울특별시,구로구다선거구,구로구,방은경,房殷敬,여,19640812,61,국민의힘,구로구의회 행정기획위원장,서영대학교 사회복지행정과 재학중,(현) 구로구의회 행정기획위원장,(전) 수궁동 주민자치위원,서울특별시 구로구 오리로22나길,등록,20260327,100160874
지방선거,6,기초의회의원,서울특별시,구로구다선거구,구로구,김영화,金永花,여,19850412,41,조국혁신당,정당인,중국 자무쓰대학교(원격학습) 컴퓨터과학 및 기술학과 졸업(2013.3~2018.1),(현)조국혁신당 서울특별시당 성평등위원회 위원,(현)조국혁신당 서울특별시당 다문화 특별위원장,서울특별시 구로구 경인로20가길,등록,20260310,100157760
지방선거,6,기초의회의원,서울특별시,구로구다선거구,구로구,최재희,崔載熙,남,19770118,49,진보당,정당인,고려대학교 문과대학 중어중문학과 졸업,(현)구로구교통비지원운동본부 공동본부장,(전)구로사립작은도서관 협의회 대표,서울특별시 구로구 항동로,등록,20260220,100155057
지방선거,6,기초의회의원,서울특별시,구로구라선거구,구로구,김종우,金鍾禹,남,19640129,62,더불어민주당,세기광고기획 대표,경기과학기술대학교 기계자동화공학과 졸업,(현)더불어민주당 사회적경제위원회 위원장(구로을지역위원회),(현)신도림새마을금고 이사,서울특별시 구로구 신도림로21가길,등록,20260317,100158515
지방선거,6,기초의회의원,서울특별시,구로구라선거구,구로구,정미영,鄭美永,여,19761101,49,더불어민주당,자영업,단국대학교 법학과 졸업,(현)구로구 재개발·재건축사업 지원단의 자문위원,(현)구로구 주민참여예산위원회 위원,서울특별시 구로구 새말로9길,등록,20260317,100158543
지방선거,6,기초의회의원,서울특별시,구로구라선거구,구로구,조미향,趙美香,여,19590808,66,더불어민주당,정당인,국민대학교 정치대학원 졸업(정치학석사),(전)제8대 구로구의원,(현)더불어민주당 서울 기본사회 위원회 부위원장,서울특별시 구로구 경인로,등록,20260406,100161710
지방선거,6,기초의회의원,서울특별시,구로구라선거구,구로구,전미숙,全美淑,여,19750109,51,국민의힘,구의원,중앙대학교 일반대학원 의회학과 재학중,(현)구로구의회의원,(전)국민의힘 구로을 당협 여성부장,서울특별시 구로구 신도림로,등록,20260224,100156021
지방선거,6,기초의회의원,서울특별시,구로구마선거구,구로구,함동용,咸東龍,남,19660216,60,더불어민주당,자영업,서경대학교 경영학과 졸업,(현)더불어민주당 구로2동 협의회장,(현)스타키보청기 구로센터 대표,서울특별시 구로구 구로동로47길,등록,20260305,100157267
지방선거,6,기초의회의원,서울특별시,구로구마선거구,구로구,김동령,金東令,남,19720515,54,더불어민주당,정당인,한국열린사이버대학교 사회복지학과 졸업,(현) 더불어민주당 구로을지역위원회 조직실장,(전) 구로구청 정무조정관,서울특별시 구로구 구로중앙로7길,등록,20260310,100157767
지방선거,6,기초의회의원,서울특별시,구로구마선거구,구로구,황천주,黃天周,남,19640403,62,더불어민주당,구로구시설관리공단 공무직 나군,광주상업고등학교 졸업(현 광주동성고등학교),(현)더불어민주당 전국대의원,(전)구로구 주민참여예산위원회 위원장,서울특별시 구로구 구로동로28길,등록,20260320,100159279
